TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
1,55,05:10,6.9,-3.6,26.56,36.74,386.41,1.0,1.0,1.0,-0.26,557.15
1,55,05:20,7.4,1.25,26.6,36.73,379.02,1.0,1.0,1.0,-0.25,693.68
1,55,05:30,7.15,1.94,26.75,36.73,383.75,1.0,1.0,1.0,-0.26,628.33
1,55,05:40,6.32,2.23,26.87,36.98,390.31,1.0,1.0,1.0,-0.27,520.53
1,55,05:50,5.88,1.77,26.93,37.09,398.31,1.0,1.0,1.0,-0.27,426.63
1,55,06:00,6.04,-1.36,26.9,37.09,401.53,0.99,0.99,0.99,-0.24,444.66
1,55,06:10,6.02,0.08,26.84,37.09,394.29,0.99,0.99,0.99,-0.26,464.68
1,55,06:20,6.62,-3.8,26.56,37.01,394.27,1.0,1.0,1.0,-0.25,457.18
1,55,06:30,6.02,-4.73,26.28,36.71,391.14,1.0,1.0,1.0,-0.25,404.08
1,55,06:40,5.89,-0.18,26.05,36.38,381.78,0.99,0.99,0.99,-0.26,418.48
1,55,06:50,5.57,-0.09,25.9,36.15,382.04,0.99,0.99,0.99,-0.26,380.55
1,55,07:00,5.92,2.35,25.9,35.99,380.17,0.99,0.99,0.99,-0.25,429.78
1,55,07:10,6.93,-0.5,25.94,35.99,386.8,1.0,1.0,1.0,-0.26,596.89
1,55,07:20,7.55,-2.05,26.0,35.99,386.8,1.0,1.0,1.0,-0.24,729.69
1,55,07:30,8.33,-3.12,26.04,36.07,386.8,1.0,1.0,1.0,-0.24,864.35
1,55,07:40,8.38,-3.71,26.22,36.28,386.8,1.0,1.0,1.0,-0.18,861.61
1,55,07:50,6.54,-3.62,26.2,36.59,380.38,1.0,1.0,1.0,-0.24,560.31
1,55,08:00,6.0,1.83,26.24,36.7,379.21,1.0,1.0,1.0,-0.26,473.65
1,55,08:10,6.02,3.27,26.29,36.71,382.15,0.99,0.99,0.99,-0.26,470.95
1,55,08:20,5.32,1.88,26.35,36.58,388.13,0.99,0.99,0.99,-0.25,372.43
1,55,08:30,5.02,1.37,26.59,36.29,394.43,0.99,0.99,0.99,-0.25,323.01
1,55,08:40,5.15,-1.1,26.85,36.51,401.84,0.99,0.99,0.99,-0.27,334.48
1,55,08:50,5.09,0.22,27.11,36.66,395.14,0.99,0.99,0.99,-0.26,341.12
1,55,09:00,5.18,0.27,27.34,36.68,391.58,0.99,0.99,0.99,-0.25,345.0
1,55,09:10,5.36,1.41,27.6,36.8,386.8,0.99,0.99,0.99,-0.25,367.89
1,55,09:20,5.93,-0.04,27.71,37.07,393.39,0.99,0.99,0.99,-0.25,451.37
1,55,09:30,5.35,2.24,27.87,37.05,398.77,0.99,0.99,0.99,-0.26,381.8
1,55,09:40,5.62,0.81,28.13,37.17,395.38,0.99,0.99,0.99,-0.29,419.9
1,55,09:50,6.29,1.33,28.45,37.56,406.72,1.0,1.0,1.0,-0.25,519.94
1,55,10:00,5.89,0.67,28.84,37.97,410.55,0.99,0.99,0.99,-0.26,463.7
1,55,10:10,6.17,-0.62,29.23,38.27,408.26,1.0,1.0,1.0,-0.24,492.65
1,55,10:20,6.01,-0.24,29.5,38.56,410.69,0.99,0.99,0.99,-0.24,470.32
1,55,10:30,5.14,1.26,29.83,38.7,404.44,0.99,0.99,0.99,-0.24,341.25
1,55,10:40,4.6,-0.29,30.23,38.88,404.1,0.99,0.99,0.99,-0.27,276.7
1,55,10:50,5.14,2.93,30.53,39.06,410.13,0.99,0.99,0.99,-0.28,335.37
1,55,11:00,5.04,-0.75,30.71,39.27,420.27,0.99,0.99,0.99,-0.27,352.54
1,55,11:10,4.98,0.64,30.94,39.41,422.52,0.99,0.99,0.99,-0.26,323.27
1,55,11:20,4.57,-1.88,31.08,39.49,426.55,0.99,0.99,0.99,-0.27,270.63
1,55,11:30,4.84,-2.36,31.09,39.57,417.16,0.99,0.99,0.99,-0.24,311.13
1,55,11:40,4.03,1.22,31.14,39.48,416.94,0.99,0.99,0.99,-0.24,199.02
1,55,11:50,4.96,1.09,31.4,39.8,421.84,0.99,0.99,0.99,-0.27,301.48
1,55,12:00,4.99,-0.7,31.61,39.99,413.8,0.99,0.99,0.99,-0.26,323.32
1,55,12:10,4.7,-0.44,31.95,40.09,414.25,0.99,0.99,0.99,-0.24,276.98
1,55,12:20,4.77,2.65,32.24,40.33,415.35,0.99,0.99,0.99,-0.25,298.0
1,55,12:30,3.56,-0.52,32.49,40.63,416.0,0.99,0.99,0.99,-0.24,161.31
1,55,12:40,4.21,0.35,32.81,40.83,415.98,0.99,0.99,0.99,-0.23,221.89
1,55,12:50,2.89,-2.2,33.1,41.1,402.71,0.99,0.99,0.99,-0.25,105.77
1,55,13:00,2.64,-0.44,33.48,41.62,399.41,0.99,0.99,0.99,-0.25,53.28
1,55,13:10,3.03,0.54,33.94,42.29,385.19,0.99,0.99,0.99,-0.23,112.28
1,55,13:20,1.57,8.09,34.35,42.62,406.59,1.07,1.07,1.07,-0.23,17.41
1,55,13:30,1.38,-35.94,34.84,43.87,419.91,1.9,1.9,1.9,-0.3,-0.3
1,55,13:40,1.55,-7.6,35.38,45.36,419.91,1.9,1.9,1.9,-0.3,-0.3
1,55,13:50,2.69,-34.26,35.94,45.88,381.32,1.9,1.9,1.9,-0.3,-0.3
1,55,14:00,3.4,7.89,36.43,46.09,363.41,1.53,1.53,1.53,-0.08,2.65
1,55,14:10,2.42,-1.09,36.61,45.5,349.87,0.99,0.99,0.99,-0.23,64.8
1,55,14:20,1.29,9.35,36.26,44.44,353.64,1.16,1.16,1.16,-0.24,-0.99
1,55,14:30,0.92,12.67,36.56,45.24,358.68,1.9,1.9,1.9,0.0,0.0
1,55,14:40,0.75,-46.39,37.05,46.71,358.68,1.9,1.9,1.9,0.0,0.0
1,55,14:50,0.58,-25.13,37.51,47.38,358.68,1.9,1.9,1.9,0.0,0.0
1,55,15:00,1.97,-2.28,37.9,47.74,358.68,1.9,1.9,1.9,0.0,0.0
1,55,15:10,1.31,104.67,38.18,47.81,358.68,1.9,1.9,1.9,0.0,0.0
1,55,15:20,1.3,2.58,38.33,48.03,358.68,1.9,1.9,1.9,0.0,0.0
1,55,15:30,1.39,56.35,38.72,48.15,358.68,1.9,1.9,1.9,0.0,0.0
1,55,15:40,2.31,57.12,39.02,48.33,358.68,1.9,1.9,1.9,0.0,0.0
1,55,15:50,1.5,43.0,39.17,48.44,358.68,1.9,1.9,1.9,0.0,0.0
1,55,16:00,1.96,-17.55,39.16,48.74,358.68,1.9,1.9,1.9,0.0,0.0
1,55,16:10,3.51,-17.81,39.33,48.65,302.35,1.45,1.45,1.45,0.08,28.24
1,55,16:20,1.33,-4.61,39.44,47.8,306.55,1.54,1.54,1.54,-0.26,0.79
1,55,16:30,1.86,19.31,39.43,48.34,309.57,1.9,1.9,1.9,-0.3,0.0
1,55,16:40,1.69,27.17,39.63,49.02,309.57,1.9,1.9,1.9,-0.3,0.0
1,55,16:50,3.32,-0.99,39.79,49.38,305.08,1.9,1.9,1.9,-0.3,0.0
1,55,17:00,2.6,-35.6,39.79,49.49,189.83,1.75,1.75,1.75,-0.3,0.0
1,55,17:10,2.11,-59.91,39.69,49.24,163.52,1.9,1.9,1.9,-0.3,0.0
1,55,17:20,2.6,-62.97,39.51,48.88,163.52,1.9,1.9,1.9,-0.3,0.0
1,55,17:30,2.44,-4.61,39.56,48.53,163.52,1.9,1.9,1.9,-0.3,0.0
1,55,17:40,2.96,47.61,39.77,48.39,180.71,1.9,1.9,1.9,-0.3,0.0
1,55,17:50,0.79,-4.74,39.76,48.52,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,18:00,0.93,-25.9,39.82,48.62,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,18:10,1.82,50.05,40.01,48.58,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,18:20,1.52,48.44,40.05,48.39,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,18:30,1.39,41.06,39.9,48.31,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,18:40,1.17,5.09,39.83,48.29,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,18:50,1.13,-52.28,39.78,48.14,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,19:00,1.57,-83.15,39.59,47.9,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,19:10,1.99,-80.59,39.47,47.7,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,19:20,1.17,-28.56,39.31,47.5,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,19:30,1.39,37.15,39.28,47.43,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,19:40,0.59,43.17,39.14,47.21,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,19:50,0.56,62.1,38.91,47.15,238.96,1.9,1.9,1.9,-0.3,0.0
1,55,20:00,3.19,-87.41,38.79,47.04,237.54,1.9,1.9,1.9,-0.3,0.0
1,55,20:10,4.23,-32.45,38.7,46.68,134.65,1.57,1.57,1.57,-0.09,68.11
1,55,20:20,4.33,0.35,38.28,45.24,105.98,0.99,0.99,0.99,-0.24,218.32
1,55,20:30,3.41,-0.23,37.21,43.74,103.1,0.99,0.99,0.99,-0.22,135.33
1,55,20:40,3.44,4.83,36.84,43.15,111.63,0.99,0.99,0.99,-0.27,133.41
1,55,20:50,4.0,-3.56,36.53,42.94,113.21,0.99,0.99,0.99,-0.23,173.91
1,55,21:00,3.98,-3.45,36.23,42.84,100.99,0.99,0.99,0.99,-0.26,164.15
1,55,21:10,3.2,2.83,35.93,42.58,100.2,0.99,0.99,0.99,-0.22,122.72
1,55,21:20,3.01,4.02,35.73,42.49,106.02,0.99,0.99,0.99,-0.25,105.67
1,55,21:30,2.62,7.93,35.63,42.53,108.21,0.99,0.99,0.99,-0.24,77.09
1,55,21:40,2.41,4.1,35.53,42.71,118.6,0.99,0.99,0.99,-0.24,55.96
1,55,21:50,2.06,8.15,35.39,42.88,120.23,0.99,0.99,0.99,-0.26,38.51
1,55,22:00,1.09,2.83,35.27,43.0,131.15,1.31,1.31,1.31,-0.26,0.76
1,55,22:10,0.73,-20.19,35.39,44.06,131.15,1.9,1.9,1.9,-0.3,-0.3
1,55,22:20,0.4,-12.14,35.59,44.79,131.15,1.9,1.9,1.9,-0.3,-0.3
1,55,22:30,0.38,64.37,35.53,44.9,131.15,1.9,1.9,1.9,-0.3,-0.3
1,55,22:40,0.57,98.53,35.35,44.9,131.15,1.9,1.9,1.9,-0.3,-0.3
1,55,22:50,0.57,88.58,35.18,44.88,131.15,1.9,1.9,1.9,-0.3,-0.3
1,55,23:00,0.52,67.86,35.07,44.74,131.15,1.9,1.9,1.9,-0.3,-0.3
1,55,23:10,0.54,104.31,34.95,44.69,131.15,1.9,1.9,1.9,-0.3,-0.3
1,55,23:20,0.59,97.75,34.69,44.69,131.15,1.9,1.9,1.9,-0.3,-0.3
1,55,23:30,5.27,-95.33,34.74,44.49,112.88,1.9,1.9,1.9,-0.3,-0.3
1,55,23:40,6.13,-4.78,34.51,43.62,29.3,1.18,1.18,1.18,-0.07,310.44
1,55,23:50,7.17,3.99,33.4,41.92,31.44,1.0,1.0,1.0,-0.28,703.05
1,56,00:00,8.3,-2.08,33.13,41.36,34.8,1.0,1.0,1.0,-0.23,988.85
1,56,00:10,7.56,-0.5,33.08,41.37,42.07,1.0,1.0,1.0,-0.22,731.57
1,56,00:20,8.3,-1.05,33.24,41.7,34.74,1.0,1.0,1.0,-0.29,930.03
1,56,00:30,9.22,-1.27,32.96,41.72,30.94,1.0,1.0,1.0,-0.24,1184.99
1,56,00:40,9.18,-2.24,32.73,41.78,25.33,1.0,1.0,1.0,-0.23,1107.45
1,56,00:50,9.61,-2.54,32.7,41.98,24.95,1.0,1.0,1.0,-0.23,1207.03
1,56,01:00,9.31,-4.36,32.7,42.11,19.67,1.0,1.0,1.0,-0.26,1166.05
1,56,01:10,9.67,0.18,32.62,42.34,17.35,1.0,1.0,1.0,-0.29,1272.18
1,56,01:20,9.49,-3.82,32.47,42.44,17.31,1.0,1.0,1.0,-0.33,1264.05
1,56,01:30,9.63,-4.02,32.3,42.56,17.03,1.0,1.0,1.0,-0.27,1277.97
1,56,01:40,9.73,1.45,32.38,42.81,9.63,1.0,1.0,1.0,-0.24,1300.26
1,56,01:50,9.53,-0.86,32.38,43.0,9.63,1.0,1.0,1.0,-0.28,1269.86
1,56,02:00,10.1,-4.29,32.29,43.13,9.63,1.0,1.0,1.0,-0.32,1365.61
1,56,02:10,10.39,-0.21,32.29,43.23,9.63,1.0,1.0,1.0,-0.25,1423.32
1,56,02:20,10.47,-1.84,32.22,43.26,9.63,1.0,1.0,1.0,-0.25,1412.49
1,56,02:30,10.53,-0.13,32.01,43.28,9.63,1.0,1.0,1.0,-0.25,1426.97
1,56,02:40,10.63,-2.34,31.88,43.29,9.63,1.0,1.0,1.0,-0.17,1447.62
1,56,02:50,11.01,-4.02,31.52,43.19,9.63,1.0,1.0,1.0,-0.23,1451.19
1,56,03:00,10.51,-4.26,31.16,42.93,9.63,1.0,1.0,1.0,-0.34,1378.28
1,56,03:10,10.62,-2.76,30.83,42.99,9.63,1.0,1.0,1.0,-0.32,1404.0
1,56,03:20,10.95,1.66,30.99,42.9,9.63,1.0,1.0,1.0,-0.17,1473.97
1,56,03:30,10.89,3.08,31.09,42.83,12.93,1.0,1.0,1.0,-0.18,1453.05
1,56,03:40,10.77,-3.4,31.09,42.8,17.22,1.0,1.0,1.0,-0.27,1442.48
1,56,03:50,10.23,-4.59,30.93,42.98,17.22,1.0,1.0,1.0,-0.23,1329.65
1,56,04:00,9.68,-4.2,30.64,43.1,12.96,1.0,1.0,1.0,-0.31,1200.57
1,56,04:10,9.58,-4.62,30.39,43.09,8.2,1.0,1.0,1.0,-0.24,1237.39
1,56,04:20,9.54,0.92,30.23,43.1,2.1,1.0,1.0,1.0,-0.23,1198.33
1,56,04:30,9.52,1.37,30.27,43.02,2.1,1.0,1.0,1.0,-0.25,1168.57
1,56,04:40,9.5,1.62,30.34,42.99,2.1,1.0,1.0,1.0,-0.29,1149.67
1,56,04:50,9.32,2.74,30.34,42.96,2.1,1.0,1.0,1.0,-0.26,1117.27
1,56,05:00,8.46,1.48,30.34,42.95,8.9,1.0,1.0,1.0,-0.25,950.78
1,56,05:10,9.11,1.91,30.29,42.96,10.6,1.0,1.0,1.0,-0.21,1139.81
1,56,05:20,8.91,1.44,30.38,42.82,21.68,1.0,1.0,1.0,-0.3,1150.59
1,56,05:30,9.08,-2.44,30.29,42.7,25.12,1.0,1.0,1.0,-0.26,1168.17
1,56,05:40,8.15,-0.87,30.08,42.67,20.79,1.0,1.0,1.0,-0.27,889.4
1,56,05:50,6.74,-2.69,29.86,42.6,13.39,1.0,1.0,1.0,-0.25,604.4
1,56,06:00,6.75,1.33,29.61,42.58,9.9,1.0,1.0,1.0,-0.29,646.38
1,56,06:10,8.98,-1.65,29.69,42.33,9.9,1.0,1.0,1.0,-0.31,1129.47
1,56,06:20,8.46,-0.05,29.73,42.09,4.2,1.0,1.0,1.0,-0.23,958.56
1,56,06:30,7.72,-1.1,29.6,41.96,0.66,1.0,1.0,1.0,-0.3,750.14
1,56,06:40,8.58,0.11,29.35,41.83,1.19,1.0,1.0,1.0,-0.24,986.71
1,56,06:50,8.42,-3.79,29.37,41.55,1.83,1.0,1.0,1.0,-0.23,927.59
1,56,07:00,9.0,4.24,29.28,41.48,-5.2,1.0,1.0,1.0,-0.31,1071.18
1,56,07:10,9.02,-0.72,29.2,41.25,2.2,1.0,1.0,1.0,-0.27,1099.52
1,56,07:20,8.96,-2.61,29.17,41.2,2.2,1.0,1.0,1.0,-0.31,1074.12
1,56,07:30,8.89,-2.24,29.13,41.2,2.2,1.0,1.0,1.0,-0.21,1059.33
1,56,07:40,9.15,-4.34,29.18,41.16,2.2,1.0,1.0,1.0,-0.26,1104.43
1,56,07:50,7.48,-3.53,29.29,41.3,2.2,1.0,1.0,1.0,-0.24,759.26
1,56,08:00,7.45,-1.44,29.46,41.71,-2.73,1.0,1.0,1.0,-0.25,763.16
1,56,08:10,7.84,3.9,29.73,41.76,-5.49,1.0,1.0,1.0,-0.25,900.07
1,56,08:20,9.01,1.75,29.93,41.7,-2.67,1.0,1.0,1.0,-0.27,1138.1
1,56,08:30,9.25,-2.11,30.08,41.59,-4.88,1.0,1.0,1.0,-0.21,1212.71
1,56,08:40,8.75,-3.68,30.28,41.74,-5.56,1.0,1.0,1.0,-0.29,1128.84
1,56,08:50,9.06,0.97,30.5,41.96,-5.56,1.0,1.0,1.0,-0.24,1191.91
1,56,09:00,9.55,0.08,30.58,42.06,-5.56,1.0,1.0,1.0,-0.25,1280.35
1,56,09:10,9.41,3.66,30.67,42.11,-3.78,1.0,1.0,1.0,-0.24,1243.18
1,56,09:20,8.5,0.5,31.01,42.36,2.05,1.0,1.0,1.0,-0.25,1066.06
1,56,09:30,8.2,-0.37,31.38,42.85,7.65,1.0,1.0,1.0,-0.21,976.55
1,56,09:40,7.86,1.85,31.68,43.3,8.66,1.0,1.0,1.0,-0.24,901.5
1,56,09:50,7.05,-1.44,31.93,43.46,17.29,1.0,1.0,1.0,-0.2,692.19
1,56,10:00,7.36,2.01,32.17,43.74,35.79,1.0,1.0,1.0,-0.25,770.92
1,56,10:10,6.34,-2.16,32.4,43.73,36.38,1.0,1.0,1.0,-0.24,572.71
1,56,10:20,7.37,0.27,32.51,43.94,33.29,1.0,1.0,1.0,-0.26,751.48
1,56,10:30,7.26,1.57,32.66,43.95,32.66,1.0,1.0,1.0,-0.23,732.2
1,56,10:40,7.9,-0.48,32.85,43.97,35.94,1.0,1.0,1.0,-0.27,846.67
1,56,10:50,7.17,0.12,32.96,43.91,43.59,1.0,1.0,1.0,-0.25,726.77
1,56,11:00,7.58,-0.67,33.19,44.12,37.37,1.0,1.0,1.0,-0.23,820.62
1,56,11:10,7.45,0.81,33.3,44.25,40.56,1.0,1.0,1.0,-0.29,761.8
1,56,11:20,7.72,1.34,33.41,44.23,55.66,1.0,1.0,1.0,-0.2,820.41
1,56,11:30,7.31,-1.02,33.53,44.29,37.39,1.0,1.0,1.0,-0.26,774.48
1,56,11:40,7.42,0.8,33.59,44.42,55.43,1.0,1.0,1.0,-0.23,780.13
1,56,11:50,6.56,1.05,33.7,44.49,63.11,1.0,1.0,1.0,-0.28,572.43
1,56,12:00,5.57,0.2,33.71,44.57,76.27,0.99,0.99,0.99,-0.23,456.68
1,56,12:10,5.15,1.48,33.96,44.73,82.19,0.99,0.99,0.99,-0.25,374.75
1,56,12:20,6.12,0.69,34.24,45.01,84.32,1.0,1.0,1.0,-0.26,479.85
1,56,12:30,6.0,-1.58,34.26,44.93,80.51,0.99,0.99,0.99,-0.24,469.93
1,56,12:40,6.62,-1.04,34.44,44.71,76.54,1.0,1.0,1.0,-0.21,596.67
1,56,12:50,6.11,0.09,34.67,44.79,69.19,1.0,1.0,1.0,-0.26,474.25
1,56,13:00,6.13,-0.96,34.84,45.0,59.39,1.0,1.0,1.0,-0.25,481.73
1,56,13:10,6.29,1.12,35.07,45.05,66.91,1.0,1.0,1.0,-0.24,518.66
1,56,13:20,6.57,0.05,35.19,45.02,87.03,1.0,1.0,1.0,-0.25,586.15
1,56,13:30,4.74,0.39,35.38,45.0,75.75,0.99,0.99,0.99,-0.25,305.15
1,56,13:40,3.0,2.3,35.79,45.21,77.92,0.99,0.99,0.99,-0.23,118.38
1,56,13:50,3.92,-2.22,36.13,45.83,104.78,0.99,0.99,0.99,-0.26,195.56
1,56,14:00,4.35,2.52,36.31,45.94,89.26,0.99,0.99,0.99,-0.28,230.03
1,56,14:10,4.53,-3.76,36.41,45.95,66.05,0.99,0.99,0.99,-0.24,302.79
1,56,14:20,3.18,4.75,36.66,45.85,67.73,0.99,0.99,0.99,-0.21,136.34
1,56,14:30,1.71,-11.83,36.91,46.31,61.78,1.45,1.45,1.45,-0.25,7.68
1,56,14:40,2.96,14.42,37.73,48.14,51.34,1.88,1.88,1.88,-0.3,-0.3
1,56,14:50,3.68,2.47,38.02,48.1,90.62,1.01,1.01,1.01,-0.04,143.43
1,56,15:00,2.39,-5.05,37.63,46.69,52.86,0.99,0.99,0.99,-0.22,53.22
1,56,15:10,1.53,-20.74,37.73,46.64,67.97,1.32,1.32,1.32,-0.24,15.0
1,56,15:20,1.28,20.1,38.37,48.29,64.33,1.9,1.9,1.9,-0.3,-0.3
1,56,15:30,3.45,18.98,39.17,49.37,76.71,1.75,1.75,1.75,-0.09,0.71
1,56,15:40,1.98,-37.38,39.23,48.94,94.27,1.69,1.69,1.69,-0.28,-2.23
1,56,15:50,0.71,27.16,39.47,49.29,94.05,1.9,1.9,1.9,-0.3,-0.3
1,56,16:00,2.88,47.07,39.89,49.69,94.05,1.9,1.9,1.9,-0.3,-0.3
1,56,16:10,1.73,40.05,40.24,49.79,94.05,1.9,1.9,1.9,-0.3,-0.3
1,56,16:20,2.06,-6.26,40.24,49.93,94.05,1.9,1.9,1.9,-0.3,-0.3
1,56,16:30,2.03,30.55,40.38,50.0,94.05,1.9,1.9,1.9,-0.3,-0.3
1,56,16:40,4.62,0.72,40.47,49.79,74.9,1.52,1.52,1.52,-0.09,138.21
1,56,16:50,2.72,-1.6,39.71,47.75,68.35,1.0,1.0,1.0,-0.19,82.17
1,56,17:00,1.61,15.2,39.06,46.76,48.98,1.3,1.3,1.3,-0.04,14.19
1,56,17:10,3.12,6.64,39.44,47.84,51.89,1.53,1.53,1.53,-0.09,12.35
1,56,17:20,2.56,1.29,39.15,47.12,56.2,0.99,0.99,0.99,-0.23,68.27
1,56,17:30,1.78,2.44,38.83,46.58,69.64,1.08,1.08,1.08,-0.23,11.16
1,56,17:40,2.22,48.76,39.21,47.39,54.84,1.9,1.9,1.9,-0.3,0.0
1,56,17:50,2.27,31.69,39.8,48.73,54.84,1.9,1.9,1.9,-0.3,0.0
1,56,18:00,3.18,2.36,39.7,48.57,58.56,1.2,1.2,1.2,-0.03,42.29
1,56,18:10,1.43,38.37,39.35,47.4,75.52,1.78,1.78,1.78,-0.27,-3.13
1,56,18:20,1.41,39.53,39.66,48.38,75.52,1.9,1.9,1.9,-0.3,-0.3
1,56,18:30,1.99,27.24,40.01,48.86,75.52,1.9,1.9,1.9,-0.3,-0.3
1,56,18:40,3.19,3.42,40.06,48.87,85.47,1.51,1.51,1.51,-0.05,4.33
1,56,18:50,1.45,3.68,39.75,48.17,80.6,1.89,1.89,1.89,-0.01,-0.3
1,56,19:00,3.1,33.72,39.93,48.56,86.78,1.9,1.9,1.9,0.0,-0.3
1,56,19:10,4.05,-4.95,39.83,47.91,107.86,1.03,1.03,1.03,-0.06,145.52
1,56,19:20,2.73,-0.01,38.98,46.09,79.79,0.99,0.99,0.99,-0.19,79.27
1,56,19:30,2.73,28.45,38.8,46.21,67.07,1.85,1.85,1.85,-0.3,-0.03
1,56,19:40,3.05,2.44,38.9,46.63,105.51,1.09,1.09,1.09,-0.03,64.51
1,56,19:50,2.81,-4.56,38.29,45.4,94.66,0.99,0.99,0.99,-0.23,88.37
1,56,20:00,2.32,3.74,38.1,45.04,105.56,1.01,1.01,1.01,-0.06,60.52
1,56,20:10,3.35,-0.14,37.89,44.83,105.17,0.99,0.99,0.99,-0.24,131.69
1,56,20:20,4.1,-2.89,37.61,44.54,103.27,0.99,0.99,0.99,-0.27,172.75
1,56,20:30,4.07,-3.76,37.29,44.31,101.17,0.99,0.99,0.99,-0.25,172.39
1,56,20:40,3.6,-0.7,37.0,44.14,101.17,0.99,0.99,0.99,-0.25,150.04
1,56,20:50,3.55,-4.6,36.76,43.95,100.86,0.99,0.99,0.99,-0.25,142.02
1,56,21:00,2.23,-5.51,36.5,43.93,86.76,0.99,0.99,0.99,-0.25,67.28
1,56,21:10,1.35,-3.16,36.25,44.09,79.86,0.99,0.99,0.99,-0.26,18.51
1,56,21:20,2.64,-8.15,36.06,44.29,79.86,0.99,0.99,0.99,-0.29,86.95
1,56,21:30,2.05,-8.23,35.87,44.11,79.86,0.99,0.99,0.99,-0.27,48.59
1,56,21:40,5.43,-2.77,35.74,44.07,74.32,0.99,0.99,0.99,-0.28,304.86
1,56,21:50,5.17,-2.83,35.63,43.83,71.28,0.99,0.99,0.99,-0.24,286.72
1,56,22:00,4.43,-0.67,35.5,43.38,71.28,0.99,0.99,0.99,-0.25,202.6
1,56,22:10,4.75,-2.54,35.37,43.2,71.28,0.99,0.99,0.99,-0.25,234.52
1,56,22:20,4.41,-2.92,35.26,43.18,71.28,0.99,0.99,0.99,-0.23,199.22
1,56,22:30,4.81,-3.09,35.23,43.14,71.28,0.99,0.99,0.99,-0.23,228.86
1,56,22:40,4.66,-4.88,35.09,43.07,70.86,0.99,0.99,0.99,-0.24,210.79
1,56,22:50,4.75,0.82,34.99,42.97,62.64,0.99,0.99,0.99,-0.23,242.34
1,56,23:00,4.99,4.25,34.96,42.9,62.64,0.99,0.99,0.99,-0.23,247.87
1,56,23:10,5.2,-0.14,34.89,42.9,62.64,0.99,0.99,0.99,-0.22,284.67
1,56,23:20,6.08,-4.58,34.79,42.98,62.64,1.0,1.0,1.0,-0.26,399.45
1,56,23:30,6.27,-1.39,34.74,43.28,57.05,1.0,1.0,1.0,-0.27,433.74
1,56,23:40,6.53,-1.78,34.66,43.29,53.63,1.0,1.0,1.0,-0.27,479.19
1,56,23:50,10.57,-3.9,34.08,42.96,8.56,1.0,1.0,1.0,-0.28,1300.65
1,57,00:00,11.53,-0.38,33.96,42.43,13.82,1.02,1.02,1.02,-0.28,1497.66
1,57,00:10,12.64,5.47,33.85,42.38,10.05,1.06,1.06,1.06,-0.27,1546.36
1,57,00:20,12.04,-5.0,33.76,42.34,19.43,1.05,1.05,1.05,-0.24,1549.63
1,57,00:30,11.06,2.18,33.43,42.62,9.73,1.01,1.01,1.01,-0.23,1472.66
1,57,00:40,11.03,-2.0,33.05,42.76,12.68,1.01,1.01,1.01,-0.23,1487.15
1,57,00:50,10.7,-1.74,32.77,42.97,9.59,1.0,1.0,1.0,-0.28,1460.05
1,57,01:00,11.05,-3.79,32.45,43.0,9.59,1.0,1.0,1.0,-0.4,1479.88
1,57,01:10,12.04,-2.25,32.44,42.99,9.59,1.05,1.05,1.05,-0.26,1540.39
1,57,01:20,11.37,3.56,32.32,43.08,2.35,1.01,1.01,1.01,-0.27,1505.74
1,57,01:30,12.74,6.48,32.18,42.97,1.97,1.08,1.08,1.08,-0.27,1549.91
1,57,01:40,13.65,5.59,32.27,42.62,1.95,1.1,1.1,1.1,-0.25,1549.89
1,57,01:50,13.56,6.73,32.32,42.44,1.93,1.1,1.1,1.1,-0.26,1549.34
1,57,02:00,12.51,7.35,32.24,42.62,2.99,1.07,1.07,1.07,-0.31,1549.65
1,57,02:10,12.31,-4.5,32.05,42.83,12.66,1.07,1.07,1.07,-0.21,1549.47
1,57,02:20,12.28,-3.12,31.94,43.02,12.68,1.07,1.07,1.07,-0.22,1549.72
1,57,02:30,12.61,-1.52,31.8,43.13,12.68,1.08,1.08,1.08,-0.21,1549.75
1,57,02:40,12.83,-1.79,31.76,43.09,12.68,1.08,1.08,1.08,-0.24,1549.9
1,57,02:50,13.25,-0.26,31.82,43.02,12.68,1.09,1.09,1.09,-0.15,1549.36
1,57,03:00,11.98,1.98,31.64,43.07,12.68,1.06,1.06,1.06,-0.28,1549.36
1,57,03:10,11.64,0.39,31.4,43.26,12.68,1.05,1.05,1.05,-0.26,1549.48
1,57,03:20,11.86,0.08,31.29,43.29,12.68,1.06,1.06,1.06,-0.2,1549.51
1,57,03:30,12.41,-0.87,31.28,43.26,12.68,1.07,1.07,1.07,-0.14,1549.89
